Close Date,Created Date,Amount,Opportunities Won,Opportunity ID,Account ID,Opportunity Name,Stage,Probability (%),Opportunity Type,Lead Source,Forecast Category,Owner ID,Days In Stage,Fiscal Quarter,Opportunity Owner,Account Name,Account Type,Billing City,Billing State/Province,Billing Zip/Postal Code,Billing Country,Industry,Annual Revenue,Account Rating,Days to Close
5/29/2024,7/18/2024,7772193,1,006al000004i3DnAAI,001al00000jXbh4AAC,AJC Corporation - Add-On Business - 130K,Closed Won,100,Add-On Business,Social Media,Closed,005al000003DxgTAAS,13,2,John Demby,AJC Corporation,Mid-Market,Los Angeles,CA,90035,USA,Technology,240000000,Warm,28
5/29/2024,7/4/2024,6258740.4,1,006al000004i3OcAAI,001al00000jXbgWAAS,Tech Labs - Add-On Business - 79K,Closed Won,100,Cross and Upsell,,Closed,005al000003E0s2AAC,13,2,Cindy Central,Tech Labs,Partner,San Francisco,CA,94105,USA,Technology,2400000,Warm,42
5/29/2024,4/25/2024,306050.58792,1,006al000004i3EaAAI,001al00000jXbgVAAS,Upstyle Inc.-Services-2024-June-5k,Closed Won,100,Services,,Closed,005al000003DxgTAAS,13,2,John Demby,Upstyle Inc.,Small Business,San Francsico,CA,94105,USA,Retail,240000000,Warm,112
6/11/2024,6/23/2024,3629622.15,0,006al000004i3DfAAI,001al00000jXbgyAAC,Tyconet - Add-On Business - 70K,Qualification,20,Add-On Business,Referral,Pipeline,005al000003DxgTAAS,13,2,John Demby,Tyconet,Partner,King,WA,98109,USA,Financial Services,370000000,Hot,66
6/13/2024,5/24/2024,114101.38872,0,006al000004i3g5AAA,001al00000jXbgfAAC,Valley Supply Inc.-Add-On Business-2024-June-2k,Closed Lost,0,Add-On Business,,Omitted,005al000003DxgTAAS,13,2,John Demby,Valley Supply Inc.,Partner,San Jose,CA,95119,USA,Manufacturing,600000000,Hot,98
6/13/2024,7/14/2024,223023.7152,0,006al000004i3Z7AAI,001al00000jXbjCAAS,"Harris, Spence and Lee-New Business-2024-June-4k",Closed Lost,0,New Business,,Omitted,005al000003E0tKAAS,13,2,James Harrington,"Harris, Spence and Lee",Mid-Market,Munich,Bavaria,80331,Germany,Technology,,,47
6/13/2024,7/29/2024,3793468.14,0,006al000004i3CWAAY,001al00000jXbgSAAS,Green Fields Media - Add-On Business - 63K,Proposal/Quote,75,Add-On Business,Website,BestCase,005al000003DxgTAAS,13,2,John Demby,Green Fields Media,Partner,Denver,CO,80202,USA,Communications,40000,Warm,32
6/13/2024,6/4/2024,3396046.5,0,006al000004i3DCAAY,001al00000jXbgXAAS,Red Studio Designs - Add-On Business - 60K,Proposal/Quote,75,Add-On Business,Data.com,BestCase,005al000003DxgTAAS,13,2,John Demby,Red Studio Designs,Mid-Market,San Francisco,CA,94105,USA,Communications,24000000,Warm,87
6/13/2024,7/17/2024,193524.1308,0,006al000004i3qzAAA,001al00000jXbhgAAC,"Inventure, Inc.-Add-On Business-2024-June-4k",Closed Lost,0,Add-On Business,,Omitted,005al000003E0s7AAC,13,2,Paul Partner,"Inventure, Inc.",Mid-Market,Louisville,CO,80027,USA,Financial Services,0,Warm,44
6/13/2024,6/16/2024,3427423.51049934,0,006al000004i3CXAAY,001al00000jXbgQAAS,"Omega, Inc. - New Business - 128K",Discovery,35,Add-On Business,Marketing Event,BestCase,005al000003DxgTAAS,13,2,John Demby,"Omega, Inc.",Partner,San Francisco,CA,94105,USA,Technology,87000000,Hot,75
6/13/2024,7/26/2024,288505.8,1,006al000004i3L5AAI,001al00000jXbgnAAC,Allied Technologies-Services-2024-June-5k,Closed Won,100,Services,,Closed,005al000003E0rMAAS,13,2,Bill South,Allied Technologies,Partner,Multnomah,OR,97233,USA,Technology,5600000000,Warm,35
5/13/2024,5/3/2024,14521738.43043,0,006al000004i3CvAAI,001al00000jXbh8AAC,"Vand Enterprises, Inc. - Services - 110K",Negotiation,90,Services,Marketing Event,Forecast,005al000003DxgTAAS,13,2,John Demby,"Vand Enterprises, Inc.",Small Business,Shelby,TN,38111,USA,Manufacturing,96000000,Warm,88
6/13/2024,5/9/2024,4405317.84,0,006al000004i3CwAAI,001al00000jXbh8AAC,"Vand Enterprises, Inc. - Services - 81K",Negotiation,90,Services,Cold Call,Forecast,005al000003DxgTAAS,13,2,John Demby,"Vand Enterprises, Inc.",Small Business,Shelby,TN,38111,USA,Manufacturing,96000000,Warm,113
5/13/2024,5/13/2024,19450431,0,006al000004i3CxAAI,001al00000jXbh9AAC,Advanced Communications - New Business - 130K,Negotiation,90,New Business,Cold Call,Forecast,005al000003DxgTAAS,13,2,John Demby,Advanced Communications,Partner,West Warwick,RI,02893,USA,Communications,5000000,Hot,78
6/13/2024,7/15/2024,1542863.953125,0,006al000004i3tSAAQ,001al00000jXbieAAC,"Harris, Garcia and Henderson-New Business-2024-June-22k",Closed Lost,0,New Business,,Omitted,005al000003E0tjAAC,13,2,James Wu,"Harris, Garcia and Henderson",Small Business,Bilbao,Basque Country,48001,Spain,Communications,,,46
5/13/2024,5/23/2024,38951550,0,006al000004i3NUAAY,001al00000jXbh6AAC,"Wellspring, Inc. - New Business - 250K",Proposal/Quote,75,Cross and Upsell,,BestCase,005al000003E0s2AAC,13,2,Cindy Central,"Wellspring, Inc.",Mid-Market,Austin,TX,78701,USA,Healthcare & Life Sciences,2400000000,Warm,68
5/13/2024,5/11/2024,11196900,0,006al000004i3DUAAY,001al00000jXbgaAAC,Universal Containers - Add-On Business - 75K,Negotiation,90,Add-On Business,Marketing Event,Forecast,005al000003DxgTAAS,13,2,John Demby,Universal Containers,Mid-Market,Clark,NV,89031,USA,Manufacturing,64000000,Warm,80
5/13/2024,3/23/2024,10278576,0,006al000004i3DVAAY,001al00000jXbh1AAC,Roseburg Products  - Add-On Business - 90K,Negotiation,90,Add-On Business,Marketing Event,Forecast,005al000003DxgTAAS,13,2,John Demby,Roseburg Products,Small Business,Las Vegas,NV,89117,USA,Manufacturing,24000000,Warm,129
5/13/2024,5/5/2024,13367376,0,006al000004i3CyAAI,001al00000jXbh9AAC,Advanced Communications - Add-On Business - 97K,Negotiation,90,Add-On Business,Website,Forecast,005al000003DxgTAAS,13,2,John Demby,Advanced Communications,Partner,West Warwick,RI,02893,USA,Communications,5000000,Hot,86
6/13/2024,5/31/2024,4467474,0,006al000004i3CfAAI,001al00000jXbh9AAC,Advanced Communications - Services - 80K,Discovery,35,Services,Referral,BestCase,005al000003DxgTAAS,13,2,John Demby,Advanced Communications,Partner,West Warwick,RI,02893,USA,Communications,5000000,Hot,91
5/30/2024,7/28/2024,2852714.7,1,006al000004i3CeAAI,001al00000jXbgWAAS,Tech Labs - Add-On Business - 83K,Proposal/Quote,75,Add-On Business,Data.com,BestCase,005al000003DxgTAAS,13,2,John Demby,Tech Labs,Partner,San Francisco,CA,94105,USA,Technology,2400000,Warm,19
6/13/2024,5/22/2024,2494176.3,0,006al000004i3MSAAY,001al00000jXbh8AAC,"Vand Enterprises, Inc. - Services - 35K",Proposal/Quote,75,Services,Website,BestCase,005al000003E0rLAAS,13,2,Ely East,"Vand Enterprises, Inc.",Small Business,Shelby,TN,38111,USA,Manufacturing,96000000,Warm,100
5/30/2024,6/29/2024,4099758.3,1,006al000004i3CqAAI,001al00000jXbgSAAS,Green Fields Media - Add-On Business - 91K,Closed Won,100,Add-On Business,Marketing Event,Closed,005al000003DxgTAAS,13,2,John Demby,Green Fields Media,Partner,Denver,CO,80202,USA,Communications,40000,Warm,48
5/30/2024,6/23/2024,4044026.25,1,006al000004i3BXAAY,001al00000jXbgSAAS,Green Fields Media - Add-On Business - 90K,Closed Won,100,Cross and Upsell,,Closed,005al000003E0rLAAS,13,2,Ely East,Green Fields Media,Partner,Denver,CO,80202,USA,Communications,40000,Warm,54
6/13/2024,7/10/2024,1241927.40672,0,006al000004i3sxAAA,001al00000jXbgWAAS,Tech Labs-Add-On Business-2024-June-23k,Closed Lost,0,Add-On Business,,Omitted,005al000003DxgTAAS,13,2,John Demby,Tech Labs,Partner,San Francisco,CA,94105,USA,Technology,2400000,Warm,51
6/13/2024,5/4/2024,287206.05375,0,006al000004i3k0AAA,001al00000jXbh1AAC,Roseburg Products-Add-On Business-2024-June-4k,Closed Lost,0,Add-On Business,,Omitted,005al000003DxgTAAS,13,2,John Demby,Roseburg Products,Small Business,Las Vegas,NV,89117,USA,Manufacturing,24000000,Warm,118
6/13/2024,7/10/2024,974352.68469,0,006al000004i3tAAAQ,001al00000jXbhmAAC,Omega Technologies-Services-2024-June-15k,Closed Lost,0,Services,,Omitted,005al000003DxgTAAS,13,2,John Demby,Omega Technologies,Partner,San Francisco,CA,94105,USA,Technology,53000000,Warm,51
6/13/2024,7/10/2024,361842.1389,0,006al000004i3hyAAA,001al00000jXbjTAAS,"King, Brown and Burke-New Business-2024-June-5k",Closed Lost,0,New Business,,Omitted,005al000003E0tOAAS,13,2,Mark Mayo,"King, Brown and Burke",Mid-Market,Palmerston North,Manawatu-Wanganui,4410,New Zealand,Banking,,,51
6/13/2024,5/14/2024,2437201.05552,0,006al000004i3SxAAI,001al00000jXbjSAAS,Garcia-Gill-New Business-2024-June-48k,Closed Lost,0,New Business,,Omitted,005al000003E0tNAAS,13,2,Lisa Hartman,Garcia-Gill,Small Business,Newcastle,NSW,2300,Australia,Healthcare & Life Sciences,,,108
6/13/2024,6/16/2024,242322.84648,0,006al000004i3qJAAQ,001al00000jXbjeAAC,Ward Inc-New Business-2024-June-4k,Closed Lost,0,New Business,,Omitted,005al000003E0tMAAS,13,2,Keith Dorsey,Ward Inc,Small Business,Nagoya,Aichi,450-0001,Japan,Healthcare & Life Sciences,,,75
6/13/2024,5/5/2024,351232.2,1,006al000004i3qMAAQ,001al00000jXbjtAAC,Davidson PLC-New Business-2024-June-7k,Closed Won,100,New Business,,Closed,005al000003E0tOAAS,13,2,Mark Mayo,Davidson PLC,Partner,Chicago,IL,60007,USA,Retail,,,117
6/1/2024,5/27/2024,3457458.06912,0,006al000004i3pCAAQ,001al00000jXbiXAAS,Johnson-Marshall-New Business-2024-June-6k,Negotiation,90,New Business,,Forecast,005al000003E0s8AAC,13,2,Lauren Bailey,Johnson-Marshall,Mid-Market,Chicago,IL,60007,USA,Retail,,,83
5/5/2024,4/28/2024,2180217.6,0,006al000004i3NKAAY,001al00000jXbh0AAC,Goodman Imports - Add-On Business - 16K,Proposal/Quote,75,Add-On Business,Cold Call,BestCase,005al000003E0s7AAC,13,2,Paul Partner,Goodman Imports,Small Business,Hoboken,NJ,07030,USA,Retail,83000000,Warm,85
6/8/2024,7/9/2024,2205502.992,0,006al000004i3NEAAY,001al00000jXbgWAAS,Tech Labs - New Business - 41K,Closed Won,100,Cross and Upsell,,Closed,005al000003E0s7AAC,13,4,Paul Partner,Tech Labs,Partner,San Francisco,CA,94105,USA,Technology,2400000,Warm,47
6/7/2024,6/7/2024,5663017.8,0,006al000004hvEfAAI,001al00000jXbh0AAC,Goodman Imports - New Business - 110K,Proposal/Quote,75,New Business,Referral,BestCase,005al000003E0s7AAC,13,2,Paul Partner,Goodman Imports,Small Business,Hoboken,NJ,07030,USA,Retail,83000000,Warm,78
3/13/2024,3/30/2024,4725519.0444,0,006al000004i3QYAAY,001al00000jXbhgAAC,"Inventure, Inc.-Add-On Business-2024-July-44k",Qualification,20,Add-On Business,,Pipeline,005al000003E0s7AAC,13,3,Paul Partner,"Inventure, Inc.",Mid-Market,Louisville,CO,80027,USA,Financial Services,0,Warm,61
6/5/2024,5/6/2024,6054144.525,0,006al000004i3O8AAI,001al00000jXbgwAAC,Employnet - Add-On Business - 115K,Closed Won,100,Add-On Business,Marketing Event,Closed,005al000003E0s7AAC,13,2,Paul Partner,Employnet,Partner,Pittsburgh,PA,15219,USA,Financial Services,3600000,Warm,108
6/5/2024,6/21/2024,8893962,0,006al000004i3MxAAI,001al00000jXbgwAAC,Employnet - Add-On Business - 140K,Closed Won,100,Cross and Upsell,,Closed,005al000003E0s7AAC,13,2,Paul Partner,Employnet,Partner,Pittsburgh,PA,15219,USA,Financial Services,3600000,Warm,62
6/2/2024,5/16/2024,4739107.39632,0,006al000004i3aKAAQ,001al00000jXbiVAAS,Steele Inc-Add-On Business-2024-May-4k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0s8AAC,13,2,Lauren Bailey,Steele Inc,Partner,Yokohama,Kanagawa,220-0001,Japan,Technology,,,95
5/10/2024,6/15/2024,9413369.559,0,006al000004i3mzAAA,001al00000jXbiTAAS,Jackson PLC-Add-On Business-2024-May-4k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0s8AAC,13,2,Lauren Bailey,Jackson PLC,Small Business,Hamburg,Hamburg,20095,Germany,Telecommunications,,,42
5/6/2024,6/14/2024,757456.2072,0,006al000004i3reAAA,001al00000jXbiTAAS,Jackson PLC-Add-On Business-2024-May-5k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0s8AAC,13,2,Lauren Bailey,Jackson PLC,Small Business,Hamburg,Hamburg,20095,Germany,Telecommunications,,,39
5/6/2024,6/2/2024,696175.92,0,006al000004i3pXAAQ,001al00000jXbiTAAS,Jackson PLC-Add-On Business-2024-May-5k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0s8AAC,13,2,Lauren Bailey,Jackson PLC,Small Business,Hamburg,Hamburg,20095,Germany,Telecommunications,,,51
9/14/2023,8/20/2023,666710.352,0,006al000004i3dlAAA,001al00000jXbiTAAS,Jackson PLC-Add-On Business-2023-September-5k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0s8AAC,13,3,Lauren Bailey,Jackson PLC,Small Business,Hamburg,Hamburg,20095,Germany,Telecommunications,,,103
8/26/2023,9/16/2023,642015.5742,0,006al000004i3g2AAA,001al00000jXbiTAAS,Jackson PLC-Add-On Business-2023-August-5k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0s8AAC,13,3,Lauren Bailey,Jackson PLC,Small Business,Hamburg,Hamburg,20095,Germany,Telecommunications,,,57
11/3/2023,10/29/2023,486729.243,0,006al000004i3b0AAA,001al00000jXbiTAAS,Jackson PLC-Add-On Business-2023-October-4k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0s8AAC,13,4,Lauren Bailey,Jackson PLC,Small Business,Hamburg,Hamburg,20095,Germany,Telecommunications,,,83
3/21/2024,4/21/2024,537371.2773,0,006al000004i3VvAAI,001al00000jXbiUAAS,"Larson, Bryant and Dominguez-New Business-2024-March-3k",Closed Lost,0,New Business,,Omitted,005al000003E0s8AAC,13,1,Lauren Bailey,"Larson, Bryant and Dominguez",Mid-Market,Milan,Lombardy,20121,Italy,Retail,,,47
2/3/2024,1/27/2024,922763.3184,0,006al000004i3dNAAQ,001al00000jXbiXAAS,Johnson-Marshall-New Business-2024-January-6k,Closed Lost,0,New Business,,Omitted,005al000003E0s8AAC,13,1,Lauren Bailey,Johnson-Marshall,Mid-Market,Chicago,IL,60007,USA,Retail,,,85
1/9/2024,12/25/2023,519991.164,0,006al000004i3bEAAQ,001al00000jXbiUAAS,"Larson, Bryant and Dominguez-New Business-2024-January-4k",Closed Lost,0,New Business,,Omitted,005al000003E0s8AAC,13,1,Lauren Bailey,"Larson, Bryant and Dominguez",Mid-Market,Milan,Lombardy,20121,Italy,Retail,,,93
3/7/2024,3/28/2024,642778.092,0,006al000004i3bYAAQ,001al00000jXbiWAAS,Simpson LLC-New Business-2024-March-5k,Closed Lost,0,New Business,,Omitted,005al000003E0s8AAC,13,1,Lauren Bailey,Simpson LLC,Small Business,Yokohama,Kanagawa,220-0001,Japan,Technology,,,57
2/12/2024,3/9/2024,8795190.69,0,006al000004i3SkAAI,001al00000jXbiWAAS,Simpson LLC-New Business-2024-February-53k,Closed Lost,0,New Business,,Omitted,005al000003E0s8AAC,13,1,Lauren Bailey,Simpson LLC,Small Business,Yokohama,Kanagawa,220-0001,Japan,Technology,,,52
6/11/2024,7/13/2024,221133.08448,0,006al000004i3nBAAQ,001al00000jXbiUAAS,"Larson, Bryant and Dominguez-New Business-2024-June-4k",Closed Lost,0,New Business,,Omitted,005al000003E0s8AAC,13,2,Lauren Bailey,"Larson, Bryant and Dominguez",Mid-Market,Milan,Lombardy,20121,Italy,Retail,,,46
6/9/2024,5/4/2024,1624960.5372,0,006al000004i3tkAAA,001al00000jXbiXAAS,Johnson-Marshall-New Business-2024-June-30k,Closed Lost,0,New Business,,Omitted,005al000003E0s8AAC,13,2,Lauren Bailey,Johnson-Marshall,Mid-Market,Chicago,IL,60007,USA,Retail,,,114
6/7/2024,7/24/2024,1298508.81138,0,006al000004i3tPAAQ,001al00000jXbiUAAS,"Larson, Bryant and Dominguez-New Business-2024-June-23k",Closed Lost,0,New Business,,Omitted,005al000003E0s8AAC,13,2,Lauren Bailey,"Larson, Bryant and Dominguez",Mid-Market,Milan,Lombardy,20121,Italy,Retail,,,31
6/4/2024,5/25/2024,391229.0118,0,006al000004i3mGAAQ,001al00000jXbiXAAS,Johnson-Marshall-New Business-2024-June-5k,Closed Lost,0,New Business,,Omitted,005al000003E0s8AAC,13,2,Lauren Bailey,Johnson-Marshall,Mid-Market,Chicago,IL,60007,USA,Retail,,,88
5/28/2024,5/20/2024,357353.730855,0,006al000004i3qLAAQ,001al00000jXbiUAAS,"Larson, Bryant and Dominguez-New Business-2024-May-5k",Closed Lost,0,New Business,,Omitted,005al000003E0s8AAC,13,2,Lauren Bailey,"Larson, Bryant and Dominguez",Mid-Market,Milan,Lombardy,20121,Italy,Retail,,,86
5/24/2024,5/25/2024,3041317.16064,0,006al000004i3WBAAY,001al00000jXbiWAAS,Simpson LLC-New Business-2024-May-5k,Closed Lost,0,New Business,,Omitted,005al000003E0s8AAC,13,2,Lauren Bailey,Simpson LLC,Small Business,Yokohama,Kanagawa,220-0001,Japan,Technology,,,77
5/16/2024,4/9/2024,361485.45378,0,006al000004i3pSAAQ,001al00000jXbiWAAS,Simpson LLC-New Business-2024-May-4k,Closed Lost,0,New Business,,Omitted,005al000003E0s8AAC,13,2,Lauren Bailey,Simpson LLC,Small Business,Yokohama,Kanagawa,220-0001,Japan,Technology,,,115
5/1/2024,5/20/2024,529652.1186,0,006al000004i3giAAA,001al00000jXbiUAAS,"Larson, Bryant and Dominguez-New Business-2024-April-4k",Closed Lost,0,New Business,,Omitted,005al000003E0s8AAC,13,2,Lauren Bailey,"Larson, Bryant and Dominguez",Mid-Market,Milan,Lombardy,20121,Italy,Retail,,,59
4/10/2024,4/29/2024,707388.066,0,006al000004i3WXAAY,001al00000jXbiXAAS,Johnson-Marshall-New Business-2024-April-6k,Closed Lost,0,New Business,,Omitted,005al000003E0s8AAC,13,2,Lauren Bailey,Johnson-Marshall,Mid-Market,Chicago,IL,60007,USA,Retail,,,59
4/9/2024,5/26/2024,861543.4509,0,006al000004i3VyAAI,001al00000jXbiUAAS,"Larson, Bryant and Dominguez-New Business-2024-April-5k",Closed Lost,0,New Business,,Omitted,005al000003E0s8AAC,13,2,Lauren Bailey,"Larson, Bryant and Dominguez",Mid-Market,Milan,Lombardy,20121,Italy,Retail,,,31
9/28/2023,11/13/2023,7414380.4878,0,006al000004i3RTAAY,001al00000jXbiUAAS,"Larson, Bryant and Dominguez-New Business-2023-September-61k",Closed Lost,0,New Business,,Omitted,005al000003E0s8AAC,13,3,Lauren Bailey,"Larson, Bryant and Dominguez",Mid-Market,Milan,Lombardy,20121,Italy,Retail,,,32
12/2/2023,12/1/2023,5506769.268,0,006al000004i3RVAAY,001al00000jXbiUAAS,"Larson, Bryant and Dominguez-New Business-2023-November-44k",Closed Lost,0,New Business,,Omitted,005al000003E0s8AAC,13,4,Lauren Bailey,"Larson, Bryant and Dominguez",Mid-Market,Milan,Lombardy,20121,Italy,Retail,,,79
12/2/2023,1/4/2024,701447.274,0,006al000004i3aEAAQ,001al00000jXbiXAAS,Johnson-Marshall-New Business-2023-November-5k,Closed Lost,0,New Business,,Omitted,005al000003E0s8AAC,13,4,Lauren Bailey,Johnson-Marshall,Mid-Market,Chicago,IL,60007,USA,Retail,,,45
11/9/2023,12/2/2023,741521.6523,0,006al000004i3efAAA,001al00000jXbiUAAS,"Larson, Bryant and Dominguez-New Business-2023-November-5k",Closed Lost,0,New Business,,Omitted,005al000003E0s8AAC,13,4,Lauren Bailey,"Larson, Bryant and Dominguez",Mid-Market,Milan,Lombardy,20121,Italy,Retail,,,55
11/2/2023,10/30/2023,8548083.2448,0,006al000004i3UCAAY,001al00000jXbiXAAS,Johnson-Marshall-New Business-2023-October-60k,Closed Lost,0,New Business,,Omitted,005al000003E0s8AAC,13,4,Lauren Bailey,Johnson-Marshall,Mid-Market,Chicago,IL,60007,USA,Retail,,,81
10/13/2023,9/26/2023,583661.5884,0,006al000004i3dgAAA,001al00000jXbiWAAS,Simpson LLC-New Business-2023-October-4k,Closed Lost,0,New Business,,Omitted,005al000003E0s8AAC,13,4,Lauren Bailey,Simpson LLC,Small Business,Yokohama,Kanagawa,220-0001,Japan,Technology,,,95
1/25/2024,2/27/2024,490794.1038,0,006al000004i3YcAAI,001al00000jXbh0AAC,Goodman Imports-Add-On Business-2024-January-3k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0s7AAC,13,1,Paul Partner,Goodman Imports,Small Business,Hoboken,NJ,07030,USA,Retail,83000000,Warm,45
6/10/2024,5/6/2024,1169099.0982,0,006al000004i3t3AAA,001al00000jXbh0AAC,Goodman Imports-Add-On Business-2024-June-20k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0s7AAC,13,2,Paul Partner,Goodman Imports,Small Business,Hoboken,NJ,07030,USA,Retail,83000000,Warm,113
6/9/2024,5/18/2024,238139.76186,0,006al000004i3iuAAA,001al00000jXbh0AAC,Goodman Imports-Add-On Business-2024-June-3k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0s7AAC,13,2,Paul Partner,Goodman Imports,Small Business,Hoboken,NJ,07030,USA,Retail,83000000,Warm,100
4/13/2024,5/20/2024,368944.29,0,006al000004i3kXAAQ,001al00000jXbh0AAC,Goodman Imports-Add-On Business-2024-April-2k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0s7AAC,13,2,Paul Partner,Goodman Imports,Small Business,Hoboken,NJ,07030,USA,Retail,83000000,Warm,41
8/11/2023,8/18/2023,310308.966,0,006al000004i3WUAAY,001al00000jXbh0AAC,Goodman Imports-Add-On Business-2023-August-2k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0s7AAC,13,3,Paul Partner,Goodman Imports,Small Business,Hoboken,NJ,07030,USA,Retail,83000000,Warm,71
12/30/2023,12/22/2023,4761116.8605,0,006al000004i3PoAAI,001al00000jXbh0AAC,Goodman Imports-Add-On Business-2023-December-39k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0s7AAC,13,4,Paul Partner,Goodman Imports,Small Business,Hoboken,NJ,07030,USA,Retail,83000000,Warm,86
4/7/2024,3/11/2024,2015798.4,0,006al000004i3OeAAI,001al00000jXbgXAAS,Red Studio Designs - New Business - 16K,Closed Lost,0,Cross and Upsell,,Omitted,005al000003E0s7AAC,13,2,Paul Partner,Red Studio Designs,Mid-Market,San Francisco,CA,94105,USA,Communications,24000000,Warm,105
3/2/2024,2/23/2024,541475.847,0,006al000004i3ZrAAI,001al00000jXbhrAAC,"NetAssist, Inc.-Add-On Business-2024-February-4k",Closed Lost,0,Add-On Business,,Omitted,005al000003E0s7AAC,13,1,Paul Partner,"NetAssist, Inc.",Mid-Market,Raleigh,NC,27601,USA,Technology,0,Hot,86
2/8/2024,2/2/2024,5556069.288,0,006al000004i3QVAAY,001al00000jXbhrAAC,"NetAssist, Inc.-Add-On Business-2024-February-50k",Closed Lost,0,Add-On Business,,Omitted,005al000003E0s7AAC,13,1,Paul Partner,"NetAssist, Inc.",Mid-Market,Raleigh,NC,27601,USA,Technology,0,Hot,84
2/4/2024,12/24/2023,525942.3312,0,006al000004i3fKAAQ,001al00000jXbhgAAC,"Inventure, Inc.-Add-On Business-2024-February-4k",Closed Lost,0,Add-On Business,,Omitted,005al000003E0s7AAC,13,1,Paul Partner,"Inventure, Inc.",Mid-Market,Louisville,CO,80027,USA,Financial Services,0,Warm,120
2/3/2024,3/11/2024,585307.008,0,006al000004i3caAAA,001al00000jXbhrAAC,"NetAssist, Inc.-Add-On Business-2024-January-3k",Closed Lost,0,Add-On Business,,Omitted,005al000003E0s7AAC,13,1,Paul Partner,"NetAssist, Inc.",Mid-Market,Raleigh,NC,27601,USA,Technology,0,Hot,41
1/16/2024,12/13/2023,551206.0125,0,006al000004i3glAAA,001al00000jXbhqAAC,"Accusage, Inc.-Add-On Business-2024-January-3k",Closed Lost,0,Add-On Business,,Omitted,005al000003E0s7AAC,13,1,Paul Partner,"Accusage, Inc.",Mid-Market,Salt Lake City,UT,84119,USA,Healthcare & Life Sciences,0,Warm,112
3/28/2024,5/9/2024,328812.66,0,006al000004i3ahAAA,001al00000jXbguAAC,UlyssesNet-Add-On Business-2024-March-2k,Closed Lost,0,Add-On Business,,Omitted,005al000003E0s7AAC,13,1,Paul Partner,UlyssesNet,Partner,King,WA,98117,USA,Technology,480000000,Warm,36
